idx,city,country,iso3,capital,lat,lng,admin_name,population
27702,Gunzenhausen,Germany,DEU,,49.1147,10.7542,Bavaria,17239.0
27705,Oerlinghausen,Germany,DEU,,51.9667,8.6667,North Rhine-Westphalia,17238.0
27712,Heilbad Heiligenstadt,Germany,DEU,minor,51.3789,10.1386,Thuringia,17233.0
27726,Bendorf,Germany,DEU,,50.4297,7.5703,Rhineland-Palatinate,17221.0
27744,Marktredwitz,Germany,DEU,,50.0,12.0667,Bavaria,17206.0
27771,Bad Wörishofen,Germany,DEU,,48.0058,10.5969,Bavaria,17180.0
27884,Stockelsdorf,Germany,DEU,,53.8833,10.65,Schleswig-Holstein,17087.0
27888,Eutin,Germany,DEU,minor,54.1378,10.6181,Schleswig-Holstein,17086.0
27910,Künzell,Germany,DEU,,50.55,9.7167,Hesse,17062.0
27941,Kelheim,Germany,DEU,minor,48.9167,11.8667,Bavaria,17044.0
27968,Wadgassen,Germany,DEU,,49.2667,6.7667,Saarland,17016.0
27973,Kamenz,Germany,DEU,,51.2667,14.1,Saxony,17015.0
28063,Ginsheim-Gustavsburg,Germany,DEU,,49.9833,8.3333,Hesse,16960.0
28093,Hünfeld,Germany,DEU,,50.6667,9.7667,Hesse,16941.0
28110,Eggenstein-Leopoldshafen,Germany,DEU,,49.0778,8.3925,Baden-Württemberg,16924.0
28127,Kronach,Germany,DEU,minor,50.2411,11.3281,Bavaria,16906.0
28151,Bruckmühl,Germany,DEU,,47.8833,11.9167,Bavaria,16894.0
28166,Heidenau,Germany,DEU,,50.9833,13.8667,Saxony,16884.0
28185,Thale,Germany,DEU,,51.75,11.05,Saxony-Anhalt,16868.0
28210,Bitburg,Germany,DEU,minor,49.9667,6.5333,Rhineland-Palatinate,16852.0
28214,Finnentrop,Germany,DEU,,51.1667,7.9667,North Rhine-Westphalia,16851.0
28233,Wittenberge,Germany,DEU,,53.0,11.75,Brandenburg,16837.0
28263,Bad Lippspringe,Germany,DEU,,51.7833,8.8167,North Rhine-Westphalia,16808.0
28342,Königstein im Taunus,Germany,DEU,,50.1833,8.4667,Hesse,16744.0
28360,Bürstadt,Germany,DEU,,49.6333,8.45,Hesse,16734.0
28368,Penzberg,Germany,DEU,,47.75,11.3833,Bavaria,16729.0
28376,Holzkirchen,Germany,DEU,,47.8833,11.7,Bavaria,16722.0
28441,Bassum,Germany,DEU,,52.8494,8.7267,Lower Saxony,16658.0
28449,Loxstedt,Germany,DEU,,53.4667,8.65,Lower Saxony,16651.0
28473,Seeheim-Jugenheim,Germany,DEU,,49.75,8.65,Hesse,16627.0
28495,Leopoldshöhe,Germany,DEU,,52.0167,8.6914,North Rhine-Westphalia,16614.0
28496,Wurzen,Germany,DEU,,51.3667,12.7167,Saxony,16614.0
28510,Marienberg,Germany,DEU,,50.6333,13.15,Saxony,16603.0
28511,Reinheim,Germany,DEU,,49.8269,8.8308,Hesse,16603.0
28548,Eppelborn,Germany,DEU,,49.3833,6.9667,Saarland,16565.0
28575,Regenstauf,Germany,DEU,,49.1236,12.1283,Bavaria,16543.0
28578,Raunheim,Germany,DEU,,50.0167,8.45,Hesse,16542.0
28597,Hövelhof,Germany,DEU,,51.8167,8.65,North Rhine-Westphalia,16522.0
28598,Brackenheim,Germany,DEU,,49.0833,9.0667,Baden-Württemberg,16521.0
28668,Kirchhain,Germany,DEU,,50.8167,8.9167,Hesse,16462.0
28680,Wardenburg,Germany,DEU,,53.0617,8.1967,Lower Saxony,16449.0
28708,Altena,Germany,DEU,,51.3,7.6667,North Rhine-Westphalia,16430.0
28720,Kierspe,Germany,DEU,,51.1333,7.5667,North Rhine-Westphalia,16422.0
28738,Petersberg,Germany,DEU,,50.5667,9.7167,Hesse,16410.0
28745,Poing,Germany,DEU,,48.1667,11.8167,Bavaria,16404.0
28753,Pocking,Germany,DEU,,48.4,13.3167,Bavaria,16399.0
28787,Brakel,Germany,DEU,,51.7167,9.1833,North Rhine-Westphalia,16372.0
28788,Hude,Germany,DEU,,53.1111,8.4625,Lower Saxony,16372.0
28794,Kirchlengern,Germany,DEU,,52.2,8.6331,North Rhine-Westphalia,16366.0
28796,Straelen,Germany,DEU,,51.45,6.2667,North Rhine-Westphalia,16365.0
28801,Guben,Germany,DEU,,51.9533,14.7167,Brandenburg,16363.0
28821,Sulzbach,Germany,DEU,,49.2833,7.0667,Saarland,16353.0
28830,Halver,Germany,DEU,,51.1833,7.4667,North Rhine-Westphalia,16347.0
28834,Großostheim,Germany,DEU,,49.9167,9.0833,Bavaria,16342.0
28837,Bad Essen,Germany,DEU,,52.3214,8.34,Lower Saxony,16339.0
28850,Erwitte,Germany,DEU,,51.6167,8.35,North Rhine-Westphalia,16333.0
28860,Elsen,Germany,DEU,,51.7333,8.6833,North Rhine-Westphalia,16323.0
28871,Bargteheide,Germany,DEU,,53.7167,10.2667,Schleswig-Holstein,16301.0
28872,Schmelz,Germany,DEU,,49.4167,6.8333,Saarland,16301.0
28899,Wiefelstede,Germany,DEU,,53.2581,8.1172,Lower Saxony,16282.0
28932,Oyten,Germany,DEU,,53.0611,9.0178,Lower Saxony,16258.0
28933,Wendlingen am Neckar,Germany,DEU,,48.6747,9.3817,Baden-Württemberg,16258.0
28939,Bad Bentheim,Germany,DEU,,52.3031,7.1597,Lower Saxony,16251.0
28974,Künzelsau,Germany,DEU,minor,49.2833,9.6833,Baden-Württemberg,16228.0
28986,Freiberg am Neckar,Germany,DEU,,48.9333,9.2,Baden-Württemberg,16216.0
29008,Stahnsdorf,Germany,DEU,,52.3922,13.2167,Brandenburg,16203.0
29045,Alsfeld,Germany,DEU,,50.7511,9.2711,Hesse,16177.0
29072,Schlüchtern,Germany,DEU,,50.35,9.5167,Hesse,16151.0
29110,Markranstädt,Germany,DEU,,51.3017,12.2211,Saxony,16132.0
29163,Michelstadt,Germany,DEU,,49.6786,9.0039,Hesse,16097.0
29171,Wendelstein,Germany,DEU,,49.3536,11.1483,Bavaria,16089.0
29181,Brüggen,Germany,DEU,,51.2417,6.1822,North Rhine-Westphalia,16082.0
29186,Großenkneten,Germany,DEU,,52.95,8.2667,Lower Saxony,16079.0
29226,Marbach am Neckar,Germany,DEU,,48.9333,9.25,Baden-Württemberg,16053.0
29252,Eilenburg,Germany,DEU,,51.4608,12.6358,Saxony,16031.0
29263,Preetz,Germany,DEU,,54.2367,10.2822,Schleswig-Holstein,16024.0
29265,Zeulenroda,Germany,DEU,,50.6486,11.9806,Thuringia,16021.0
29277,Aue,Germany,DEU,,50.5881,12.7006,Saxony,16012.0
29339,Illingen,Germany,DEU,,49.3667,7.0333,Saarland,15998.0
29342,Weener,Germany,DEU,,53.1692,7.3564,Lower Saxony,15997.0
29360,Füssen,Germany,DEU,,47.5667,10.7,Bavaria,15985.0
29389,Erlensee,Germany,DEU,,50.1333,8.9333,Hesse,15969.0
29390,Finsterwalde,Germany,DEU,,51.6282,13.7102,Brandenburg,15968.0
29423,Süchteln,Germany,DEU,,51.2833,6.3833,North Rhine-Westphalia,15941.0
29433,Schwarzenberg,Germany,DEU,,50.5453,12.7792,Saxony,15936.0
29437,Königslutter am Elm,Germany,DEU,,52.25,10.8167,Lower Saxony,15933.0
29485,Eilendorf,Germany,DEU,,50.7794,6.1625,North Rhine-Westphalia,15892.0
29486,Walldorf,Germany,DEU,,49.3,8.65,Baden-Württemberg,15892.0
29497,Wadern,Germany,DEU,,49.5167,6.8667,Saarland,15885.0
29513,Drensteinfurt,Germany,DEU,,51.7944,7.7392,North Rhine-Westphalia,15874.0
29554,Simmerath,Germany,DEU,,50.6069,6.3,North Rhine-Westphalia,15841.0
29580,Ascheberg,Germany,DEU,,51.7889,7.62,North Rhine-Westphalia,15822.0
29591,Taucha,Germany,DEU,,51.38,12.4936,Saxony,15816.0
29618,Breisach am Rhein,Germany,DEU,,48.0333,7.5833,Baden-Württemberg,15793.0
29645,Rahden,Germany,DEU,,52.4167,8.6167,North Rhine-Westphalia,15773.0
29655,Garrel,Germany,DEU,,52.9581,8.0253,Lower Saxony,15762.0
29695,Hille,Germany,DEU,,52.3331,8.75,North Rhine-Westphalia,15728.0
29700,Lübbenau/Spreewald,Germany,DEU,,51.8667,13.9667,Brandenburg,15726.0
29712,Ribnitz-Damgarten,Germany,DEU,,54.25,12.4667,Mecklenburg-Western Pomerania,15721.0
29718,Langenberg,Germany,DEU,,51.3519,7.1217,North Rhine-Westphalia,15717.0
29736,Dieburg,Germany,DEU,,49.9,8.85,Hesse,15699.0
29741,Ebersbach an der Fils,Germany,DEU,,48.7147,9.5236,Baden-Württemberg,15692.0
29789,Schiffweiler,Germany,DEU,,49.3667,7.1167,Saarland,15655.0
29792,Mindelheim,Germany,DEU,minor,48.0333,10.4667,Bavaria,15654.0
29818,Langenau,Germany,DEU,,48.4967,10.12,Baden-Württemberg,15633.0
29843,Boppard,Germany,DEU,,50.2314,7.5908,Rhineland-Palatinate,15616.0
29865,Templin,Germany,DEU,,53.1167,13.5,Brandenburg,15599.0
29875,Epe,Germany,DEU,,52.1833,7.0333,North Rhine-Westphalia,15589.0
29914,Bad Neustadt,Germany,DEU,minor,50.3219,10.2161,Bavaria,15558.0
29916,Eppelheim,Germany,DEU,,49.4,8.6333,Baden-Württemberg,15555.0
29969,Hofgeismar,Germany,DEU,,51.4833,9.4,Hesse,15521.0
30036,Mainburg,Germany,DEU,,48.65,11.7833,Bavaria,15466.0
30043,Neustadt in Holstein,Germany,DEU,,54.1072,10.8158,Schleswig-Holstein,15464.0
30057,Sandhausen,Germany,DEU,,49.3439,8.6581,Baden-Württemberg,15455.0
30094,Gehrden,Germany,DEU,,52.3117,9.6003,Lower Saxony,15426.0
30121,Blomberg,Germany,DEU,,51.9333,9.0833,North Rhine-Westphalia,15407.0
30220,Bad Bramstedt,Germany,DEU,,53.9186,9.8844,Schleswig-Holstein,15331.0
30222,Ratekau,Germany,DEU,,53.95,10.7333,Schleswig-Holstein,15330.0
30226,Odenthal,Germany,DEU,,51.0333,7.1167,North Rhine-Westphalia,15324.0
30234,Burbach,Germany,DEU,,50.7444,8.0861,North Rhine-Westphalia,15315.0
30271,Clausthal-Zellerfeld,Germany,DEU,,51.805,10.3356,Lower Saxony,15286.0
30314,Ober-Ramstadt,Germany,DEU,,49.8333,8.75,Hesse,15252.0
30401,Mering,Germany,DEU,,48.2625,10.9844,Bavaria,15196.0
30423,Dorfen,Germany,DEU,,48.2667,12.15,Bavaria,15179.0
30436,Niederkrüchten,Germany,DEU,,51.1989,6.2194,North Rhine-Westphalia,15170.0
30478,Weißwasser/Oberlausitz,Germany,DEU,,51.5,14.6333,Saxony,15136.0
30537,Brake,Germany,DEU,minor,53.3333,8.4833,Lower Saxony,15094.0
30541,Schriesheim,Germany,DEU,,49.4736,8.6592,Baden-Württemberg,15091.0
30576,Neustadt bei Coburg,Germany,DEU,,50.3289,11.1211,Bavaria,15064.0
30580,Bad Wurzach,Germany,DEU,,47.9094,9.8994,Baden-Württemberg,15061.0
30591,Markgröningen,Germany,DEU,,48.9047,9.0808,Baden-Württemberg,15054.0
30607,Langelsheim,Germany,DEU,,51.9381,10.335,Lower Saxony,15043.0
30619,Grenzach-Wyhlen,Germany,DEU,,47.545,7.6758,Baden-Württemberg,15037.0
30627,Ritterhude,Germany,DEU,,53.1831,8.7561,Bremen,15033.0
30632,Fritzlar,Germany,DEU,,51.1333,9.2833,Hesse,15031.0
30654,Landsberg,Germany,DEU,,51.5333,12.1667,Saxony-Anhalt,15015.0
30670,Witzenhausen,Germany,DEU,,51.3422,9.8578,Hesse,15005.0
30786,Büttelborn,Germany,DEU,,49.9,8.5167,Hesse,14992.0
30857,Bissendorf,Germany,DEU,,52.2333,8.1667,Lower Saxony,14942.0
30858,Baiersbronn,Germany,DEU,,48.5058,8.3711,Baden-Württemberg,14942.0
30871,Schiffdorf,Germany,DEU,,53.5358,8.6589,Lower Saxony,14935.0
30878,Malsch,Germany,DEU,,48.8808,8.3342,Baden-Württemberg,14929.0
30880,Beckingen,Germany,DEU,,49.3928,6.7008,Saarland,14928.0
30884,Usingen,Germany,DEU,,50.3344,8.5375,Hesse,14926.0
30957,Grefrath,Germany,DEU,,51.3333,6.3333,North Rhine-Westphalia,14880.0
31000,Jever,Germany,DEU,minor,53.5744,7.9008,Lower Saxony,14847.0
31002,Niedernhausen,Germany,DEU,,50.1667,8.3167,Hesse,14845.0
31014,Isny im Allgäu,Germany,DEU,,47.6919,10.0394,Baden-Württemberg,14835.0
31031,Hückeswagen,Germany,DEU,,51.145,7.3417,North Rhine-Westphalia,14825.0
31041,Schwabmünchen,Germany,DEU,,48.1789,10.755,Bavaria,14819.0
31087,Pattensen,Germany,DEU,,52.2667,9.7667,Lower Saxony,14790.0
31102,Hilchenbach,Germany,DEU,,50.9983,8.1094,North Rhine-Westphalia,14775.0
31122,Selb,Germany,DEU,,50.1667,12.1333,Bavaria,14763.0
31133,Much,Germany,DEU,,50.9167,7.4,North Rhine-Westphalia,14758.0
31158,Friedland,Germany,DEU,,51.4217,9.9144,Lower Saxony,14744.0
31192,Rellingen,Germany,DEU,,53.65,9.8167,Schleswig-Holstein,14725.0
31212,Neustadt an der Donau,Germany,DEU,,48.8,11.7667,Bavaria,14714.0
31236,Harsefeld,Germany,DEU,,53.45,9.5,Lower Saxony,14696.0
31248,Groß-Zimmern,Germany,DEU,,49.8833,8.8333,Hesse,14687.0
31293,Langwedel,Germany,DEU,,52.9667,9.2167,Lower Saxony,14654.0
31354,Plochingen,Germany,DEU,,48.7117,9.4164,Baden-Württemberg,14611.0
31362,Langenselbold,Germany,DEU,,50.1833,9.0333,Hesse,14608.0
31363,Hatten,Germany,DEU,,53.0083,8.3167,Lower Saxony,14608.0
31381,Montabaur,Germany,DEU,minor,50.4375,7.8258,Rhineland-Palatinate,14595.0
31405,Lauda-Königshofen,Germany,DEU,,49.5686,9.7039,Baden-Württemberg,14578.0
31406,Tostedt,Germany,DEU,,53.2833,9.7167,Lower Saxony,14578.0
31423,Münster,Germany,DEU,,49.9167,8.8667,Hesse,14566.0
31444,Stein bei Nürnberg,Germany,DEU,,49.4167,11.0167,Bavaria,14556.0
31450,Ratzeburg,Germany,DEU,minor,53.7,10.75,Schleswig-Holstein,14553.0
31455,Wilsdruff,Germany,DEU,,51.0522,13.5383,Saxony,14551.0
31467,Ottweiler,Germany,DEU,,49.3667,7.1667,Saarland,14543.0
31478,Abensberg,Germany,DEU,,48.8,11.85,Bavaria,14534.0
31512,Neu-Anspach,Germany,DEU,,50.2931,8.5089,Hesse,14512.0
31513,Immenstadt im Allgäu,Germany,DEU,,47.5667,10.2167,Bavaria,14512.0
31517,Olsberg,Germany,DEU,,51.35,8.4833,North Rhine-Westphalia,14509.0
31525,Eberbach,Germany,DEU,,49.4667,8.9833,Baden-Württemberg,14504.0
31552,Uhingen,Germany,DEU,,48.7058,9.5919,Baden-Württemberg,14492.0
31564,Burglengenfeld,Germany,DEU,,49.2,12.0333,Bavaria,14484.0
31599,Sassenberg,Germany,DEU,,51.9897,8.0408,North Rhine-Westphalia,14455.0
31615,Neubiberg,Germany,DEU,,48.0833,11.6833,Bavaria,14449.0
31633,Eggenfelden,Germany,DEU,,48.4039,12.7642,Bavaria,14437.0
31650,Eching,Germany,DEU,,48.3,11.6167,Bavaria,14430.0
31678,Spenge,Germany,DEU,,52.1333,8.4833,North Rhine-Westphalia,14416.0
31716,Gernsbach,Germany,DEU,,48.7633,8.3342,Baden-Württemberg,14397.0
31723,Lohfelden,Germany,DEU,,51.2667,9.5333,Hesse,14393.0
31731,Rheydt,Germany,DEU,,51.1667,6.45,North Rhine-Westphalia,14389.0
31774,Riegelsberg,Germany,DEU,,49.2833,6.9167,Saarland,14360.0
31778,Markdorf,Germany,DEU,,47.7208,9.3917,Baden-Württemberg,14356.0
31785,Löbau,Germany,DEU,,51.0944,14.6667,Saxony,14352.0
31788,Tornesch,Germany,DEU,,53.7,9.7167,Schleswig-Holstein,14350.0
31789,Rehlingen-Siersburg,Germany,DEU,,49.3686,6.6786,Saarland,14349.0
31793,Niederzier,Germany,DEU,,50.8831,6.4667,North Rhine-Westphalia,14345.0
31818,Mittweida,Germany,DEU,,50.9856,12.9811,Saxony,14332.0
31855,Lotte,Germany,DEU,,52.2764,7.9167,North Rhine-Westphalia,14314.0
31861,Lengede,Germany,DEU,,52.2,10.3,Lower Saxony,14308.0
31883,Neutraubling,Germany,DEU,,48.9936,12.1953,Bavaria,14295.0
31888,Bad Camberg,Germany,DEU,,50.3,8.2667,Hesse,14294.0
31903,Grafing bei München,Germany,DEU,,48.05,11.9667,Bavaria,14285.0
31951,Langerwehe,Germany,DEU,,50.8167,6.3497,North Rhine-Westphalia,14257.0
31971,Brühl,Germany,DEU,,49.4,8.5333,Baden-Württemberg,14242.0
32010,Lich,Germany,DEU,,50.5217,8.8208,Hesse,14218.0
32015,Wennigsen,Germany,DEU,,52.2742,9.5708,Lower Saxony,14216.0
32016,Zeven,Germany,DEU,,53.3,9.2833,Lower Saxony,14216.0
32025,Mittegroßefehn,Germany,DEU,,53.3833,7.5833,Lower Saxony,14210.0
32046,Maisach,Germany,DEU,,48.2167,11.2667,Bavaria,14199.0
32055,Oschatz,Germany,DEU,,51.3003,13.1072,Saxony,14195.0
32059,Kalkar,Germany,DEU,,51.7389,6.2925,North Rhine-Westphalia,14191.0
32073,Murrhardt,Germany,DEU,,48.98,9.5814,Baden-Württemberg,14180.0
32082,Uslar,Germany,DEU,,51.6597,9.6358,Lower Saxony,14174.0
32085,Edingen-Neckarhausen,Germany,DEU,,49.2833,8.6167,Baden-Württemberg,14173.0
32091,Feucht,Germany,DEU,,49.3757,11.213,Bavaria,14169.0
32106,Dippoldiswalde,Germany,DEU,,50.8933,13.6667,Saxony,14161.0
32127,Lauchhammer,Germany,DEU,,51.5,13.8,Brandenburg,14143.0
32160,Bovenden,Germany,DEU,,51.5897,9.9222,Lower Saxony,14124.0
32165,Landau an der Isar,Germany,DEU,,48.6667,12.6667,Bavaria,14121.0
32186,Wittstock,Germany,DEU,,53.1636,12.4856,Brandenburg,14104.0
32201,Belm,Germany,DEU,,52.3,8.1333,Lower Saxony,14095.0
32206,Hohenstein-Ernstthal,Germany,DEU,,50.8,12.7167,Saxony,14092.0
32221,Aldenhoven,Germany,DEU,,50.8958,6.2831,North Rhine-Westphalia,14081.0
32233,Neuenkirchen,Germany,DEU,,52.2411,7.3689,North Rhine-Westphalia,14072.0
32241,Rotenburg an der Fulda,Germany,DEU,,50.9961,9.7278,Hesse,14066.0
32254,Grünstadt,Germany,DEU,,49.5692,8.1681,Rhineland-Palatinate,14057.0
32267,Ahrensfelde,Germany,DEU,,52.5758,13.5764,Brandenburg,14050.0
32323,Leuna,Germany,DEU,,51.3167,12.0167,Saxony-Anhalt,14011.0
32384,Schneeberg,Germany,DEU,,50.5942,12.6456,Saxony,13994.0
32395,Lorsch,Germany,DEU,,49.6539,8.5675,Hesse,13989.0
32408,Bebra,Germany,DEU,,50.9711,9.7903,Hesse,13983.0
32420,Erbach,Germany,DEU,minor,49.6583,8.9958,Hesse,13977.0
32438,Lübben (Spreewald),Germany,DEU,minor,51.95,13.9,Brandenburg,13966.0
32494,Vöhringen,Germany,DEU,,48.2833,10.0833,Bavaria,13933.0
32497,Höchstadt an der Aisch,Germany,DEU,,49.7,10.8,Bavaria,13931.0
32498,Grünberg,Germany,DEU,,50.6,8.95,Hesse,13930.0
32511,Aßlar,Germany,DEU,,50.5833,8.4667,Hesse,13924.0
32523,Weißenhorn,Germany,DEU,,48.3,10.1667,Bavaria,13913.0
32528,Denzlingen,Germany,DEU,,48.0683,7.8825,Baden-Württemberg,13910.0
32532,Oberhaching,Germany,DEU,,48.0167,11.5833,Bavaria,13909.0
32533,Sankt Leon-Rot,Germany,DEU,,49.2653,8.5986,Baden-Württemberg,13909.0
32535,Melsungen,Germany,DEU,,51.1333,9.55,Hesse,13906.0
32538,Buchloe,Germany,DEU,,48.0375,10.725,Bavaria,13904.0
32559,Meerane,Germany,DEU,,50.8519,12.4636,Saxony,13888.0
32564,Quakenbrück,Germany,DEU,,52.6772,7.9575,Lower Saxony,13884.0
32567,Philippsburg,Germany,DEU,,49.2333,8.45,Baden-Württemberg,13882.0
32574,Lauterbach,Germany,DEU,minor,50.6378,9.3944,Hesse,13880.0
32582,Friesenheim,Germany,DEU,,48.3731,7.8833,Baden-Württemberg,13876.0
32588,Ettenheim,Germany,DEU,,48.2556,7.8119,Baden-Württemberg,13871.0
32595,Hilpoltstein,Germany,DEU,,49.1833,11.1833,Bavaria,13868.0
32613,Erbach,Germany,DEU,,48.3281,9.8878,Baden-Württemberg,13859.0
32625,Markt Schwaben,Germany,DEU,,48.1911,11.8681,Bavaria,13853.0
32643,Michendorf,Germany,DEU,,52.3,13.0167,Brandenburg,13845.0
32676,Bad Soden-Salmünster,Germany,DEU,,50.2667,9.3667,Hesse,13823.0
32685,Haßfurt,Germany,DEU,minor,50.0167,10.5,Bavaria,13818.0
32689,Wanzleben,Germany,DEU,,52.0667,11.4333,Saxony-Anhalt,13813.0
32701,Meckenbeuren,Germany,DEU,,47.7,9.5625,Baden-Württemberg,13807.0
32702,Krumbach,Germany,DEU,,48.25,10.3667,Bavaria,13807.0
32733,Löningen,Germany,DEU,,52.7167,7.7667,Lower Saxony,13796.0
32746,Hünxe,Germany,DEU,,51.6417,6.7672,North Rhine-Westphalia,13787.0
32774,Gräfelfing,Germany,DEU,,48.1189,11.4289,Bavaria,13769.0
32789,Eppstein,Germany,DEU,,50.1333,8.4,Hesse,13758.0
32804,Frankenberg,Germany,DEU,,50.9108,13.0378,Saxony,13750.0
32805,Holzgerlingen,Germany,DEU,,48.6392,9.0108,Baden-Württemberg,13750.0
32827,Beverstedt,Germany,DEU,,53.4333,8.8167,Lower Saxony,13738.0
32872,Eichstätt,Germany,DEU,minor,48.8919,11.1839,Bavaria,13714.0
32874,Marienheide,Germany,DEU,,51.0833,7.5333,North Rhine-Westphalia,13710.0
32888,Biedenkopf,Germany,DEU,,50.9128,8.5322,Hesse,13703.0
32904,Angermünde,Germany,DEU,,53.0333,14.0,Brandenburg,13692.0
32914,Bergen,Germany,DEU,,54.4167,13.4333,Mecklenburg-Western Pomerania,13689.0
32921,Genthin,Germany,DEU,,52.4,12.1667,Saxony-Anhalt,13685.0
32923,Schmölln,Germany,DEU,,50.895,12.3564,Thuringia,13684.0
32931,Hettstedt,Germany,DEU,,51.6333,11.5,Saxony-Anhalt,13678.0
32939,Sendenhorst,Germany,DEU,,51.8439,7.8278,North Rhine-Westphalia,13671.0
32960,Bad Dürrheim,Germany,DEU,,48.0167,8.5333,Baden-Württemberg,13659.0
33035,Pfullendorf,Germany,DEU,,47.9242,9.2567,Baden-Württemberg,13616.0
33068,Barßel,Germany,DEU,,53.1703,7.7467,Lower Saxony,13601.0
33100,Rommerskirchen,Germany,DEU,,51.0347,6.6914,North Rhine-Westphalia,13580.0
33109,Neckargemünd,Germany,DEU,,49.3939,8.7975,Baden-Württemberg,13576.0
33124,Lappersdorf,Germany,DEU,,49.0525,12.0903,Bavaria,13568.0
33129,Pegnitz,Germany,DEU,,49.7564,11.545,Bavaria,13561.0
33136,Asperg,Germany,DEU,,48.9,9.1333,Baden-Württemberg,13559.0
33146,Haselünne,Germany,DEU,,52.6667,7.4667,Lower Saxony,13552.0
33169,Wentorf bei Hamburg,Germany,DEU,,53.4931,10.2533,Hamburg,13539.0
33183,Spaichingen,Germany,DEU,,48.0758,8.7378,Baden-Württemberg,13531.0
33195,Pfarrkirchen,Germany,DEU,minor,48.4167,12.9167,Bavaria,13522.0
33198,Bad Salzdetfurth,Germany,DEU,,52.0653,10.0092,Lower Saxony,13520.0
33206,Tauberbischofsheim,Germany,DEU,minor,49.6225,9.6628,Baden-Württemberg,13513.0
33224,Wiesmoor,Germany,DEU,,53.4,7.7333,Lower Saxony,13502.0
33234,Wolfhagen,Germany,DEU,,51.3167,9.1667,Hesse,13493.0
33259,Schermbeck,Germany,DEU,,51.695,6.8756,North Rhine-Westphalia,13479.0
33283,Bad Laasphe,Germany,DEU,,50.9303,8.4167,North Rhine-Westphalia,13467.0
33345,Neustadt,Germany,DEU,minor,49.5967,10.6089,Bavaria,13419.0
33353,Dinklage,Germany,DEU,,52.6667,8.1333,Lower Saxony,13410.0
33459,Hösbach,Germany,DEU,,50.0,9.2,Bavaria,13354.0
33486,Bedburg,Germany,DEU,,51.7667,6.1833,North Rhine-Westphalia,13341.0
33498,Weilburg,Germany,DEU,,50.4833,8.25,Hesse,13334.0
33503,Ubstadt-Weiher,Germany,DEU,,49.1656,8.625,Baden-Württemberg,13332.0
33556,Velen,Germany,DEU,,51.8939,6.9897,North Rhine-Westphalia,13304.0
33559,Manching,Germany,DEU,,48.7186,11.4972,Bavaria,13302.0
33560,Saarwellingen,Germany,DEU,,49.35,6.8333,Saarland,13302.0
33591,Weinsberg,Germany,DEU,,49.1518,9.2857,Baden-Württemberg,13290.0
33592,Cremlingen,Germany,DEU,,52.2489,10.6542,Lower Saxony,13289.0
33599,Zehdenick,Germany,DEU,,52.9833,13.3333,Brandenburg,13283.0
33605,Hüllhorst,Germany,DEU,,52.2833,8.6667,North Rhine-Westphalia,13281.0
33623,Schüttorf,Germany,DEU,,52.3167,7.2167,Lower Saxony,13273.0
33625,Ergolding,Germany,DEU,,48.5833,12.1667,Bavaria,13272.0
33634,Sulingen,Germany,DEU,,52.6667,8.8,Lower Saxony,13268.0
33662,Olfen,Germany,DEU,,51.7167,7.3833,North Rhine-Westphalia,13253.0
33671,Herbrechtingen,Germany,DEU,,48.6253,10.1739,Baden-Württemberg,13247.0
33672,Fehmarnsund,Germany,DEU,,54.4454,11.1702,Schleswig-Holstein,13247.0
33687,Östringen,Germany,DEU,,49.2194,8.7108,Baden-Württemberg,13241.0
33689,Gangelt,Germany,DEU,,50.9831,6.0,North Rhine-Westphalia,13240.0
33693,Beverungen,Germany,DEU,,51.6628,9.3725,North Rhine-Westphalia,13238.0
33725,Beelitz,Germany,DEU,,52.2333,12.9667,Brandenburg,13219.0
33760,Trebur,Germany,DEU,,49.925,8.4056,Hesse,13196.0
33793,Bischofsheim,Germany,DEU,,49.9833,8.35,Hesse,13176.0
33858,Mutterstadt,Germany,DEU,,49.4333,8.35,Rhineland-Palatinate,13139.0
33877,Ketsch,Germany,DEU,,49.3658,8.5336,Baden-Württemberg,13128.0
33885,Sankt Georgen im Schwarzwald,Germany,DEU,,48.1247,8.3308,Baden-Württemberg,13122.0
33888,Plattling,Germany,DEU,,48.7667,12.8667,Bavaria,13121.0
33895,Brieselang,Germany,DEU,,52.5833,13.0,Brandenburg,13118.0
33906,Wehr,Germany,DEU,,47.6297,7.9044,Baden-Württemberg,13113.0
33908,Treuchtlingen,Germany,DEU,,48.9553,10.9094,Bavaria,13112.0
33911,Rosbach vor der Höhe,Germany,DEU,,50.2986,8.7006,Hesse,13110.0
33937,Barsbüttel,Germany,DEU,,53.5689,10.1711,Hamburg,13096.0
33983,Hungen,Germany,DEU,,50.4667,8.9,Hesse,13073.0
33996,Scheeßel,Germany,DEU,,53.1706,9.4831,Lower Saxony,13065.0
34039,Hadamar,Germany,DEU,,50.45,8.05,Hesse,13042.0
34054,Rödental,Germany,DEU,,50.2833,11.0667,Bavaria,13033.0
34082,Linnich,Germany,DEU,,50.9789,6.2678,North Rhine-Westphalia,13015.0
34086,Bohmte,Germany,DEU,,52.3667,8.3167,Lower Saxony,13013.0
34096,Wasserburg am Inn,Germany,DEU,,48.0617,12.2333,Bavaria,13004.0
34157,Neunkirchen,Germany,DEU,,50.7997,8.0,North Rhine-Westphalia,13000.0
34206,Schleiden,Germany,DEU,,50.5331,6.4667,North Rhine-Westphalia,12977.0
